"","Week_index","Region","value"
"3120",1053,"Lazio",0.0227272727272727
"3121",1053,"Lushnje",0
"3122",1053,"Puglia",0
"3123",1053,"Tirane",0
"3124",1053,"Tuscany",0
"3125",1053,"Veneto",NA
"3126",1053,"Vlore",0
"3127",1054,"Autonomous Province of Trento",NA
"3128",1054,"Canton of Ticino",NA
"3129",1054,"Emilia-Romagna",NA
"3130",1054,"Fier",NA
"3131",1054,"Lazio",0.0227272727272727
"3132",1054,"Lushnje",NA
"3133",1054,"Puglia",NA
"3134",1054,"Tirane",NA
"3135",1054,"Tuscany",0
"3136",1054,"Veneto",NA
"3137",1054,"Vlore",NA
"3138",1055,"Autonomous Province of Trento",NA
"3139",1055,"Canton of Ticino",NA
"3140",1055,"Emilia-Romagna",NA
"3141",1055,"Fier",NA
"3142",1055,"Lazio",0.0227272727272727
"3143",1055,"Lushnje",NA
"3144",1055,"Puglia",NA
"3145",1055,"Tirane",NA
"3146",1055,"Tuscany",0
"3147",1055,"Veneto",NA
"3148",1055,"Vlore",NA
"3149",1056,"Autonomous Province of Trento",NA
"3150",1056,"Canton of Ticino",NA
"3151",1056,"Emilia-Romagna",NA
"3152",1056,"Fier",NA
"3153",1056,"Lazio",0.0227272727272727
"3154",1056,"Lushnje",NA
"3155",1056,"Puglia",NA
"3156",1056,"Tirane",NA
"3157",1056,"Tuscany",0
"3158",1056,"Veneto",NA
"3159",1056,"Vlore",NA
"3160",1057,"Autonomous Province of Trento",NA
"3161",1057,"Canton of Ticino",NA
"3162",1057,"Emilia-Romagna",NA
"3163",1057,"Fier",NA
"3164",1057,"Lazio",0.0227272727272727
"3165",1057,"Lushnje",NA
"3166",1057,"Puglia",NA
"3167",1057,"Tirane",NA
"3168",1057,"Tuscany",0
"3169",1057,"Veneto",NA
"3170",1057,"Vlore",NA
"3171",1058,"Autonomous Province of Trento",NA
"3172",1058,"Canton of Ticino",NA
"3173",1058,"Emilia-Romagna",NA
"3174",1058,"Fier",NA
"3175",1058,"Lazio",0
"3176",1058,"Lushnje",NA
"3177",1058,"Puglia",0
"3178",1058,"Tirane",NA
"3179",1058,"Tuscany",NA
"3180",1058,"Veneto",NA
"3181",1058,"Vlore",NA
"3182",1059,"Autonomous Province of Trento",NA
"3183",1059,"Canton of Ticino",NA
"3184",1059,"Emilia-Romagna",NA
"3185",1059,"Fier",NA
"3186",1059,"Lazio",NA
"3187",1059,"Lushnje",NA
"3188",1059,"Puglia",0
"3189",1059,"Tirane",NA
"3190",1059,"Tuscany",NA
"3191",1059,"Veneto",NA
"3192",1059,"Vlore",NA
"3193",1060,"Autonomous Province of Trento",NA
"3194",1060,"Canton of Ticino",NA
"3195",1060,"Emilia-Romagna",NA
"3196",1060,"Fier",NA
"3197",1060,"Lazio",0
"3198",1060,"Lushnje",NA
"3199",1060,"Puglia",0
"3200",1060,"Tirane",NA
"3201",1060,"Tuscany",NA
"3202",1060,"Veneto",NA
"3203",1060,"Vlore",NA
"3204",1061,"Autonomous Province of Trento",NA
"3205",1061,"Canton of Ticino",NA
"3206",1061,"Emilia-Romagna",NA
"3207",1061,"Fier",NA
"3208",1061,"Lazio",0
"3209",1061,"Lushnje",NA
"3210",1061,"Puglia",1.4
"3211",1061,"Tirane",NA
"3212",1061,"Tuscany",NA
"3213",1061,"Veneto",0
"3214",1061,"Vlore",NA
"3215",1062,"Autonomous Province of Trento",NA
"3216",1062,"Canton of Ticino",NA
"3217",1062,"Emilia-Romagna",NA
"3218",1062,"Fier",NA
"3219",1062,"Lazio",0
"3220",1062,"Lushnje",NA
"3221",1062,"Puglia",6.1
"3222",1062,"Tirane",NA
"3223",1062,"Tuscany",NA
"3224",1062,"Veneto",0
"3225",1062,"Vlore",NA
"3226",1063,"Autonomous Province of Trento",NA
"3227",1063,"Canton of Ticino",NA
"3228",1063,"Emilia-Romagna",NA
"3229",1063,"Fier",NA
"3230",1063,"Lazio",8
"3231",1063,"Lushnje",NA
"3232",1063,"Puglia",7.3
"3233",1063,"Tirane",NA
"3234",1063,"Tuscany",NA
"3235",1063,"Veneto",0
"3236",1063,"Vlore",NA
"3237",1064,"Autonomous Province of Trento",0
"3238",1064,"Canton of Ticino",NA
"3239",1064,"Emilia-Romagna",72.4583333333333
"3240",1064,"Fier",NA
"3241",1064,"Lazio",5.72222222222222
"3242",1064,"Lushnje",NA
"3243",1064,"Puglia",5.6
"3244",1064,"Tirane",31
"3245",1064,"Tuscany",NA
"3246",1064,"Veneto",0
"3247",1064,"Vlore",NA
"3248",1065,"Autonomous Province of Trento",0.125
"3249",1065,"Canton of Ticino",NA
"3250",1065,"Emilia-Romagna",77.6944444444444
"3251",1065,"Fier",NA
"3252",1065,"Lazio",25.6666666666667
"3253",1065,"Lushnje",NA
"3254",1065,"Puglia",7.2
"3255",1065,"Tirane",13
"3256",1065,"Tuscany",NA
"3257",1065,"Veneto",0
"3258",1065,"Vlore",20
"3259",1066,"Autonomous Province of Trento",0.307692307692308
"3260",1066,"Canton of Ticino",NA
"3261",1066,"Emilia-Romagna",69.5833333333333
"3262",1066,"Fier",0
"3263",1066,"Lazio",15.375
"3264",1066,"Lushnje",NA
"3265",1066,"Puglia",0
"3266",1066,"Tirane",13
"3267",1066,"Tuscany",NA
"3268",1066,"Veneto",0
"3269",1066,"Vlore",16
"3270",1067,"Autonomous Province of Trento",4.39285714285714
"3271",1067,"Canton of Ticino",NA
"3272",1067,"Emilia-Romagna",71.6527777777778
"3273",1067,"Fier",0
"3274",1067,"Lazio",30
"3275",1067,"Lushnje",NA
"3276",1067,"Puglia",7.6
"3277",1067,"Tirane",1
"3278",1067,"Tuscany",NA
"3279",1067,"Veneto",0
"3280",1067,"Vlore",6.5
"3281",1068,"Autonomous Province of Trento",14.1153846153846
"3282",1068,"Canton of Ticino",15.5
"3283",1068,"Emilia-Romagna",169.930555555556
"3284",1068,"Fier",2
"3285",1068,"Lazio",13.1666666666667
"3286",1068,"Lushnje",NA
"3287",1068,"Puglia",6.5
"3288",1068,"Tirane",51
"3289",1068,"Tuscany",NA
"3290",1068,"Veneto",0.833333333333333
"3291",1068,"Vlore",14
"3292",1069,"Autonomous Province of Trento",11.5666666666667
"3293",1069,"Canton of Ticino",11.5
"3294",1069,"Emilia-Romagna",173.458333333333
"3295",1069,"Fier",0
"3296",1069,"Lazio",16.4722222222222
"3297",1069,"Lushnje",NA
"3298",1069,"Puglia",11.9
"3299",1069,"Tirane",41.5
"3300",1069,"Tuscany",34.5
"3301",1069,"Veneto",1.72222222222222
"3302",1069,"Vlore",40
"3303",1070,"Autonomous Province of Trento",7.82142857142857
"3304",1070,"Canton of Ticino",11.6666666666667
"3305",1070,"Emilia-Romagna",216.458333333333
"3306",1070,"Fier",8.5
"3307",1070,"Lazio",49.8611111111111
"3308",1070,"Lushnje",NA
"3309",1070,"Puglia",5.2
"3310",1070,"Tirane",98
"3311",1070,"Tuscany",62
"3312",1070,"Veneto",4.36363636363636
"3313",1070,"Vlore",39
"3314",1071,"Autonomous Province of Trento",15.2
"3315",1071,"Canton of Ticino",32
"3316",1071,"Emilia-Romagna",217.208333333333
"3317",1071,"Fier",20
"3318",1071,"Lazio",80.2058823529412
"3319",1071,"Lushnje",NA
"3320",1071,"Puglia",5.8
"3321",1071,"Tirane",274
"3322",1071,"Tuscany",67.5
"3323",1071,"Veneto",7.13636363636364
"3324",1071,"Vlore",23
"3325",1072,"Autonomous Province of Trento",14.9642857142857
"3326",1072,"Canton of Ticino",36.625
"3327",1072,"Emilia-Romagna",215.75
"3328",1072,"Fier",7
"3329",1072,"Lazio",60.2631578947368
"3330",1072,"Lushnje",NA
"3331",1072,"Puglia",5.9
"3332",1072,"Tirane",239
"3333",1072,"Tuscany",NA
"3334",1072,"Veneto",8.18181818181818
"3335",1072,"Vlore",29.5
"3336",1073,"Autonomous Province of Trento",14.4
"3337",1073,"Canton of Ticino",27.5
"3338",1073,"Emilia-Romagna",218.0625
"3339",1073,"Fier",63
"3340",1073,"Lazio",80.1052631578947
"3341",1073,"Lushnje",NA
"3342",1073,"Puglia",29.6
"3343",1073,"Tirane",213
"3344",1073,"Tuscany",50.5
"3345",1073,"Veneto",13.5909090909091
"3346",1073,"Vlore",31.75
"3347",1074,"Autonomous Province of Trento",30.25
"3348",1074,"Canton of Ticino",33.5
"3349",1074,"Emilia-Romagna",274.819444444444
"3350",1074,"Fier",41
"3351",1074,"Lazio",91.0277777777778
"3352",1074,"Lushnje",NA
"3353",1074,"Puglia",13
"3354",1074,"Tirane",310
"3355",1074,"Tuscany",47
"3356",1074,"Veneto",20.2727272727273
"3357",1074,"Vlore",32.5
"3358",1075,"Autonomous Province of Trento",36.1071428571429
"3359",1075,"Canton of Ticino",64.875
"3360",1075,"Emilia-Romagna",282.111111111111
"3361",1075,"Fier",93
"3362",1075,"Lazio",123.09375
"3363",1075,"Lushnje",NA
"3364",1075,"Puglia",13.2
"3365",1075,"Tirane",361
"3366",1075,"Tuscany",68.75
"3367",1075,"Veneto",29.3181818181818
"3368",1075,"Vlore",63.5
"3369",1076,"Autonomous Province of Trento",39.3214285714286
"3370",1076,"Canton of Ticino",56.375
"3371",1076,"Emilia-Romagna",329.125
"3372",1076,"Fier",22
"3373",1076,"Lazio",86.59375
"3374",1076,"Lushnje",NA
"3375",1076,"Puglia",7.2
"3376",1076,"Tirane",75
"3377",1076,"Tuscany",87.3333333333333
"3378",1076,"Veneto",38.5
"3379",1076,"Vlore",42.5
"3380",1077,"Autonomous Province of Trento",43.7333333333333
"3381",1077,"Canton of Ticino",52.625
"3382",1077,"Emilia-Romagna",336.819444444444
"3383",1077,"Fier",67
"3384",1077,"Lazio",71.65625
"3385",1077,"Lushnje",NA
"3386",1077,"Puglia",6.7
"3387",1077,"Tirane",122
"3388",1077,"Tuscany",87
"3389",1077,"Veneto",33.8636363636364
"3390",1077,"Vlore",33.75
"3391",1078,"Autonomous Province of Trento",37.8571428571429
"3392",1078,"Canton of Ticino",59.1666666666667
"3393",1078,"Emilia-Romagna",238.861111111111
"3394",1078,"Fier",85
"3395",1078,"Lazio",71.5
"3396",1078,"Lushnje",NA
"3397",1078,"Puglia",5
"3398",1078,"Tirane",189
"3399",1078,"Tuscany",96
"3400",1078,"Veneto",28.2727272727273
"3401",1078,"Vlore",13.75
"3402",1079,"Autonomous Province of Trento",33.7857142857143
"3403",1079,"Canton of Ticino",71.75
"3404",1079,"Emilia-Romagna",240.375
"3405",1079,"Fier",151
"3406",1079,"Lazio",109.25
"3407",1079,"Lushnje",NA
"3408",1079,"Puglia",5.7
"3409",1079,"Tirane",302
"3410",1079,"Tuscany",38.125
"3411",1079,"Veneto",32.8181818181818
"3412",1079,"Vlore",83.5
"3413",1080,"Autonomous Province of Trento",22.7692307692308
"3414",1080,"Canton of Ticino",62
"3415",1080,"Emilia-Romagna",291.097222222222
"3416",1080,"Fier",189
"3417",1080,"Lazio",67.1875
"3418",1080,"Lushnje",243
"3419",1080,"Puglia",7
"3420",1080,"Tirane",325
"3421",1080,"Tuscany",22
"3422",1080,"Veneto",38.9090909090909
"3423",1080,"Vlore",114
"3424",1081,"Autonomous Province of Trento",34.5
"3425",1081,"Canton of Ticino",49.125
"3426",1081,"Emilia-Romagna",295.208333333333
"3427",1081,"Fier",88
"3428",1081,"Lazio",84.7333333333333
"3429",1081,"Lushnje",248
"3430",1081,"Puglia",3.2
"3431",1081,"Tirane",189
"3432",1081,"Tuscany",87
"3433",1081,"Veneto",30.8181818181818
"3434",1081,"Vlore",83.5
"3435",1082,"Autonomous Province of Trento",23.7857142857143
"3436",1082,"Canton of Ticino",46.5
"3437",1082,"Emilia-Romagna",147.909090909091
"3438",1082,"Fier",42
"3439",1082,"Lazio",105.111111111111
"3440",1082,"Lushnje",245
"3441",1082,"Puglia",9.4
"3442",1082,"Tirane",236
"3443",1082,"Tuscany",119.75
"3444",1082,"Veneto",32.0454545454545
"3445",1082,"Vlore",24
"3446",1083,"Autonomous Province of Trento",5.9
"3447",1083,"Canton of Ticino",NA
"3448",1083,"Emilia-Romagna",147.030303030303
"3449",1083,"Fier",55
"3450",1083,"Lazio",98.25
"3451",1083,"Lushnje",202
"3452",1083,"Puglia",8.8
"3453",1083,"Tirane",20
"3454",1083,"Tuscany",49.25
"3455",1083,"Veneto",14.5454545454545
"3456",1083,"Vlore",12
"3457",1084,"Autonomous Province of Trento",0.928571428571428
"3458",1084,"Canton of Ticino",NA
"3459",1084,"Emilia-Romagna",NA
"3460",1084,"Fier",25
"3461",1084,"Lazio",24.25
"3462",1084,"Lushnje",33
"3463",1084,"Puglia",17
"3464",1084,"Tirane",35
"3465",1084,"Tuscany",11.875
"3466",1084,"Veneto",3.63636363636364
"3467",1084,"Vlore",24
"3468",1085,"Autonomous Province of Trento",0
"3469",1085,"Canton of Ticino",NA
"3470",1085,"Emilia-Romagna",NA
"3471",1085,"Fier",25
"3472",1085,"Lazio",20.4375
"3473",1085,"Lushnje",34
"3474",1085,"Puglia",22.8
"3475",1085,"Tirane",32
"3476",1085,"Tuscany",18.5
"3477",1085,"Veneto",0.571428571428572
"3478",1085,"Vlore",39
"3479",1086,"Autonomous Province of Trento",0
"3480",1086,"Canton of Ticino",NA
"3481",1086,"Emilia-Romagna",NA
"3482",1086,"Fier",2
"3483",1086,"Lazio",6.42857142857143
"3484",1086,"Lushnje",NA
"3485",1086,"Puglia",21.7
"3486",1086,"Tirane",3
"3487",1086,"Tuscany",8
"3488",1086,"Veneto",1.16666666666667
"3489",1086,"Vlore",5
"3490",1087,"Autonomous Province of Trento",0.333333333333333
"3491",1087,"Canton of Ticino",NA
"3492",1087,"Emilia-Romagna",NA
"3493",1087,"Fier",1
"3494",1087,"Lazio",6.25
"3495",1087,"Lushnje",NA
"3496",1087,"Puglia",39.4
"3497",1087,"Tirane",2
"3498",1087,"Tuscany",9
"3499",1087,"Veneto",0
"3500",1087,"Vlore",3
"3501",1088,"Autonomous Province of Trento",0
"3502",1088,"Canton of Ticino",NA
"3503",1088,"Emilia-Romagna",0
"3504",1088,"Fier",0
"3505",1088,"Lazio",9.15
"3506",1088,"Lushnje",NA
"3507",1088,"Puglia",NA
"3508",1088,"Tirane",3
"3509",1088,"Tuscany",29.5
"3510",1088,"Veneto",0
"3511",1088,"Vlore",5
"3512",1089,"Autonomous Province of Trento",0
"3513",1089,"Canton of Ticino",0
"3514",1089,"Emilia-Romagna",0
"3515",1089,"Fier",0
"3516",1089,"Lazio",9.62272727272727
"3517",1089,"Lushnje",0
"3518",1089,"Puglia",0
"3519",1089,"Tirane",0
"3520",1089,"Tuscany",5.875
"3521",1089,"Veneto",0
"3522",1089,"Vlore",0
"3523",1090,"Autonomous Province of Trento",0
"3524",1090,"Canton of Ticino",0
"3525",1090,"Emilia-Romagna",0
"3526",1090,"Fier",0
"3527",1090,"Lazio",8.675
"3528",1090,"Lushnje",0
"3529",1090,"Puglia",0
"3530",1090,"Tirane",0
"3531",1090,"Tuscany",5.875
"3532",1090,"Veneto",0
"3533",1090,"Vlore",0
"3534",1091,"Autonomous Province of Trento",0
"3535",1091,"Canton of Ticino",0
"3536",1091,"Emilia-Romagna",0
"3537",1091,"Fier",0
"3538",1091,"Lazio",8.72954545454545
"3539",1091,"Lushnje",0
"3540",1091,"Puglia",0
"3541",1091,"Tirane",0
"3542",1091,"Tuscany",5.875
"3543",1091,"Veneto",0
"3544",1091,"Vlore",0
"3545",1092,"Autonomous Province of Trento",0
"3546",1092,"Canton of Ticino",0
"3547",1092,"Emilia-Romagna",0
"3548",1092,"Fier",0
"3549",1092,"Lazio",4.37916666666667
"3550",1092,"Lushnje",0
"3551",1092,"Puglia",0
"3552",1092,"Tirane",0
"3553",1092,"Tuscany",5.875
"3554",1092,"Veneto",0
"3555",1092,"Vlore",0
"3556",1093,"Autonomous Province of Trento",0
"3557",1093,"Canton of Ticino",0
"3558",1093,"Emilia-Romagna",0
"3559",1093,"Fier",0
"3560",1093,"Lazio",2.89962121212121
"3561",1093,"Lushnje",0
"3562",1093,"Puglia",0
"3563",1093,"Tirane",0
"3564",1093,"Tuscany",0.25
"3565",1093,"Veneto",0
"3566",1093,"Vlore",0
"3567",1094,"Autonomous Province of Trento",0
"3568",1094,"Canton of Ticino",0
"3569",1094,"Emilia-Romagna",0
"3570",1094,"Fier",0
"3571",1094,"Lazio",2.89962121212121
"3572",1094,"Lushnje",0
"3573",1094,"Puglia",0
"3574",1094,"Tirane",0
"3575",1094,"Tuscany",0.25
"3576",1094,"Veneto",0
"3577",1094,"Vlore",0
"3578",1095,"Autonomous Province of Trento",0
"3579",1095,"Canton of Ticino",0
"3580",1095,"Emilia-Romagna",0
"3581",1095,"Fier",0
"3582",1095,"Lazio",2.89962121212121
"3583",1095,"Lushnje",0
"3584",1095,"Puglia",0
"3585",1095,"Tirane",0
"3586",1095,"Tuscany",0.25
"3587",1095,"Veneto",0
"3588",1095,"Vlore",0
"3589",1096,"Autonomous Province of Trento",0
"3590",1096,"Canton of Ticino",0
"3591",1096,"Emilia-Romagna",0
"3592",1096,"Fier",0
"3593",1096,"Lazio",2.89962121212121
"3594",1096,"Lushnje",0
"3595",1096,"Puglia",0
"3596",1096,"Tirane",0
"3597",1096,"Tuscany",0.25
"3598",1096,"Veneto",0
"3599",1096,"Vlore",0
"3600",1097,"Autonomous Province of Trento",0
"3601",1097,"Canton of Ticino",0
"3602",1097,"Emilia-Romagna",0
"3603",1097,"Fier",0
"3604",1097,"Lazio",0.046875
"3605",1097,"Lezhe",0
"3606",1097,"Lushnje",0
"3607",1097,"Puglia",0
"3608",1097,"Sicily",NA
"3609",1097,"Tirane",0
"3610",1097,"Tuscany",0.0833333333333333
"3611",1097,"Veneto",0
"3612",1097,"Vlore",0
"3613",1098,"Autonomous Province of Trento",0
"3614",1098,"Canton of Ticino",0
"3615",1098,"Emilia-Romagna",0
"3616",1098,"Fier",0
"3617",1098,"Lazio",0.046875
"3618",1098,"Lezhe",0
"3619",1098,"Lushnje",0
"3620",1098,"Puglia",0
"3621",1098,"Sicily",NA
"3622",1098,"Tirane",0
"3623",1098,"Tuscany",0.0833333333333333
"3624",1098,"Veneto",0
"3625",1098,"Vlore",0
"3626",1099,"Autonomous Province of Trento",0
"3627",1099,"Canton of Ticino",0
"3628",1099,"Emilia-Romagna",0
"3629",1099,"Fier",0
"3630",1099,"Lazio",0.046875
"3631",1099,"Lezhe",0
"3632",1099,"Lushnje",0
"3633",1099,"Puglia",0
"3634",1099,"Sicily",NA
"3635",1099,"Tirane",0
"3636",1099,"Tuscany",0.0833333333333333
"3637",1099,"Veneto",0
"3638",1099,"Vlore",0
"3639",1100,"Autonomous Province of Trento",0
"3640",1100,"Canton of Ticino",0
"3641",1100,"Emilia-Romagna",0
"3642",1100,"Fier",0
"3643",1100,"Lazio",0.046875
"3644",1100,"Lezhe",0
"3645",1100,"Lushnje",0
"3646",1100,"Puglia",0
"3647",1100,"Sicily",NA
"3648",1100,"Tirane",0
"3649",1100,"Tuscany",0.0833333333333333
"3650",1100,"Veneto",0
"3651",1100,"Vlore",0
"3652",1101,"Autonomous Province of Trento",0
"3653",1101,"Canton of Ticino",0
"3654",1101,"Emilia-Romagna",0
"3655",1101,"Fier",0
"3656",1101,"Lazio",0
"3657",1101,"Lezhe",0
"3658",1101,"Lushnje",0
"3659",1101,"Puglia",0
"3660",1101,"Sicily",NA
"3661",1101,"Tirane",0
"3662",1101,"Tuscany",0
"3663",1101,"Veneto",0
"3664",1101,"Vlore",0
"3665",1102,"Autonomous Province of Trento",0
"3666",1102,"Canton of Ticino",0
"3667",1102,"Emilia-Romagna",0
"3668",1102,"Fier",0
"3669",1102,"Lazio",0
"3670",1102,"Lezhe",0
"3671",1102,"Lushnje",0
"3672",1102,"Puglia",0
"3673",1102,"Sicily",NA
"3674",1102,"Tirane",0
"3675",1102,"Tuscany",0
"3676",1102,"Veneto",0
"3677",1102,"Vlore",0
"3678",1103,"Autonomous Province of Trento",0
"3679",1103,"Canton of Ticino",0
"3680",1103,"Emilia-Romagna",0
"3681",1103,"Fier",0
"3682",1103,"Lazio",0
"3683",1103,"Lezhe",0
"3684",1103,"Lushnje",0
"3685",1103,"Puglia",0
"3686",1103,"Sicily",NA
"3687",1103,"Tirane",0
"3688",1103,"Tuscany",0
"3689",1103,"Veneto",0
"3690",1103,"Vlore",0
"3691",1104,"Autonomous Province of Trento",0
"3692",1104,"Canton of Ticino",0
"3693",1104,"Emilia-Romagna",0
"3694",1104,"Fier",0
"3695",1104,"Lazio",0
"3696",1104,"Lezhe",0
"3697",1104,"Lushnje",0
"3698",1104,"Puglia",0
"3699",1104,"Sicily",NA
"3700",1104,"Tirane",0
"3701",1104,"Tuscany",0
"3702",1104,"Veneto",0
"3703",1104,"Vlore",0
"3704",1105,"Autonomous Province of Trento",0
"3705",1105,"Canton of Ticino",0
"3706",1105,"Emilia-Romagna",0
"3707",1105,"Fier",0
"3708",1105,"Lazio",0.03125
"3709",1105,"Lezhe",0
"3710",1105,"Lushnje",0
"3711",1105,"Puglia",0
"3712",1105,"Sicily",NA
"3713",1105,"Tirane",0
"3714",1105,"Tuscany",0
"3715",1105,"Veneto",0
"3716",1105,"Vlore",0
"3717",1106,"Autonomous Province of Trento",NA
"3718",1106,"Canton of Ticino",NA
"3719",1106,"Emilia-Romagna",NA
"3720",1106,"Fier",NA
"3721",1106,"Lazio",0.03125
"3722",1106,"Lezhe",NA
"3723",1106,"Lushnje",NA
"3724",1106,"Puglia",NA
"3725",1106,"Sicily",NA
"3726",1106,"Tirane",NA
"3727",1106,"Tuscany",0
"3728",1106,"Veneto",NA
"3729",1106,"Vlore",NA
"3730",1107,"Autonomous Province of Trento",NA
"3731",1107,"Canton of Ticino",NA
"3732",1107,"Emilia-Romagna",NA
"3733",1107,"Fier",NA
"3734",1107,"Lazio",0.03125
"3735",1107,"Lezhe",NA
"3736",1107,"Lushnje",NA
"3737",1107,"Puglia",NA
"3738",1107,"Sicily",NA
"3739",1107,"Tirane",NA
"3740",1107,"Tuscany",0
"3741",1107,"Veneto",NA
"3742",1107,"Vlore",NA
"3743",1108,"Autonomous Province of Trento",NA
"3744",1108,"Canton of Ticino",NA
"3745",1108,"Emilia-Romagna",NA
"3746",1108,"Fier",NA
"3747",1108,"Lazio",0.03125
"3748",1108,"Lezhe",NA
"3749",1108,"Lushnje",NA
"3750",1108,"Puglia",NA
"3751",1108,"Sicily",NA
"3752",1108,"Tirane",NA
"3753",1108,"Tuscany",0
"3754",1108,"Veneto",NA
"3755",1108,"Vlore",NA
"3756",1109,"Autonomous Province of Trento",NA
"3757",1109,"Canton of Ticino",NA
"3758",1109,"Emilia-Romagna",NA
"3759",1109,"Fier",NA
"3760",1109,"Lazio",0.03125
"3761",1109,"Lezhe",NA
"3762",1109,"Lushnje",NA
"3763",1109,"Puglia",NA
"3764",1109,"Sicily",NA
"3765",1109,"Tirane",NA
"3766",1109,"Tuscany",0
"3767",1109,"Veneto",NA
"3768",1109,"Vlore",NA
"3769",1110,"Autonomous Province of Trento",NA
"3770",1110,"Canton of Ticino",NA
"3771",1110,"Emilia-Romagna",NA
"3772",1110,"Fier",NA
"3773",1110,"Lazio",0
"3774",1110,"Lezhe",NA
"3775",1110,"Lushnje",NA
"3776",1110,"Puglia",NA
"3777",1110,"Sicily",NA
"3778",1110,"Tirane",NA
"3779",1110,"Tuscany",NA
"3780",1110,"Veneto",NA
"3781",1110,"Vlore",NA
"3782",1111,"Autonomous Province of Trento",NA
"3783",1111,"Canton of Ticino",NA
"3784",1111,"Emilia-Romagna",NA
"3785",1111,"Fier",NA
"3786",1111,"Lazio",0.0833333333333333
"3787",1111,"Lezhe",NA
"3788",1111,"Lushnje",NA
"3789",1111,"Puglia",NA
"3790",1111,"Sicily",NA
"3791",1111,"Tirane",NA
"3792",1111,"Tuscany",0
"3793",1111,"Veneto",0
"3794",1111,"Vlore",NA
"3795",1112,"Autonomous Province of Trento",NA
"3796",1112,"Canton of Ticino",NA
"3797",1112,"Emilia-Romagna",NA
"3798",1112,"Fier",NA
"3799",1112,"Lazio",0.785714285714286
"3800",1112,"Lezhe",NA
"3801",1112,"Lushnje",NA
"3802",1112,"Puglia",NA
"3803",1112,"Sicily",NA
"3804",1112,"Tirane",NA
"3805",1112,"Tuscany",0
"3806",1112,"Veneto",0
"3807",1112,"Vlore",NA
"3808",1113,"Autonomous Province of Trento",NA
"3809",1113,"Canton of Ticino",NA
"3810",1113,"Emilia-Romagna",NA
"3811",1113,"Fier",NA
"3812",1113,"Lazio",0
"3813",1113,"Lezhe",NA
"3814",1113,"Lushnje",NA
"3815",1113,"Puglia",NA
"3816",1113,"Sicily",NA
"3817",1113,"Tirane",NA
"3818",1113,"Tuscany",0
"3819",1113,"Veneto",0
"3820",1113,"Vlore",NA
"3821",1114,"Autonomous Province of Trento",NA
"3822",1114,"Canton of Ticino",NA
"3823",1114,"Emilia-Romagna",0
"3824",1114,"Fier",NA
"3825",1114,"Lazio",0.3
"3826",1114,"Lezhe",NA
"3827",1114,"Lushnje",NA
"3828",1114,"Puglia",NA
"3829",1114,"Sicily",NA
"3830",1114,"Tirane",NA
"3831",1114,"Tuscany",0
"3832",1114,"Veneto",0
"3833",1114,"Vlore",NA
"3834",1115,"Autonomous Province of Trento",0
"3835",1115,"Canton of Ticino",NA
"3836",1115,"Emilia-Romagna",0
"3837",1115,"Fier",0
"3838",1115,"Lazio",0.166666666666667
"3839",1115,"Lezhe",NA
"3840",1115,"Lushnje",NA
"3841",1115,"Puglia",NA
"3842",1115,"Sicily",1
"3843",1115,"Tirane",0
"3844",1115,"Tuscany",0
"3845",1115,"Veneto",0
"3846",1115,"Vlore",NA
"3847",1116,"Autonomous Province of Trento",0
"3848",1116,"Canton of Ticino",0
"3849",1116,"Emilia-Romagna",49.75
"3850",1116,"Fier",0
"3851",1116,"Lazio",0.653846153846154
"3852",1116,"Lezhe",NA
"3853",1116,"Lushnje",19
"3854",1116,"Puglia",NA
"3855",1116,"Sicily",0
"3856",1116,"Tirane",0
"3857",1116,"Tuscany",0
"3858",1116,"Veneto",0
"3859",1116,"Vlore",0
"3860",1117,"Autonomous Province of Trento",0
"3861",1117,"Canton of Ticino",0
"3862",1117,"Emilia-Romagna",53.0625
"3863",1117,"Fier",0
"3864",1117,"Lazio",2
"3865",1117,"Lezhe",NA
"3866",1117,"Lushnje",58
"3867",1117,"Puglia",NA
"3868",1117,"Sicily",11.5
"3869",1117,"Tirane",0
"3870",1117,"Tuscany",0
"3871",1117,"Veneto",0
"3872",1117,"Vlore",0
"3873",1118,"Autonomous Province of Trento",0
"3874",1118,"Canton of Ticino",2.5
"3875",1118,"Emilia-Romagna",107.916666666667
"3876",1118,"Fier",0
"3877",1118,"Lazio",5.32
"3878",1118,"Lezhe",NA
"3879",1118,"Lushnje",80
"3880",1118,"Puglia",NA
"3881",1118,"Sicily",0
"3882",1118,"Tirane",0.5
"3883",1118,"Tuscany",28
"3884",1118,"Veneto",0
"3885",1118,"Vlore",0
"3886",1119,"Autonomous Province of Trento",0.538461538461539
"3887",1119,"Canton of Ticino",2.625
"3888",1119,"Emilia-Romagna",113.027777777778
"3889",1119,"Fier",0
"3890",1119,"Lazio",4.69230769230769
"3891",1119,"Lezhe",NA
"3892",1119,"Lushnje",162
"3893",1119,"Puglia",NA
"3894",1119,"Sicily",0
"3895",1119,"Tirane",0
"3896",1119,"Tuscany",14.625
"3897",1119,"Veneto",5.38461538461538
"3898",1119,"Vlore",0
"3899",1120,"Autonomous Province of Trento",8.16666666666667
"3900",1120,"Canton of Ticino",15.5
"3901",1120,"Emilia-Romagna",186.95
"3902",1120,"Fier",112
"3903",1120,"Lazio",11.1739130434783
"3904",1120,"Lezhe",NA
"3905",1120,"Lushnje",139
